age,workclass,loan_amount,Education,Years_of_education,Martial_status,Occupation,Race,Gender,Capital_gain,Capital_loss,Weekly_work_hours,Country/area_of_origin,income,Index,Employed,Bank_Balance,loan_purpose,credit_history,past_bankruptcy,Default
18,Private,110352,12th,8,Never-married,Sales,White,Female,0,0,20,Australia,<=50K,9695,1,8735.64,Debt Consolidation,8.5,0,0
18,Private,224972,12th,8,Never-married,Sales,White,Male,0,0,24,Australia,<=50K,8106,1,7429.68,Debt Consolidation,13.3,0,0
18,Private,466070,12th,8,Never-married,Other-service,White,Female,0,0,25,Australia,<=50K,7867,1,17479.56,Buy House,15.2,0,0
18,Private,156046,12th,8,Never-married,Machine-op-inspct,White,Male,0,0,30,Australia,<=50K,4913,1,10907.16,Debt Consolidation,9.6,0,0
18,Local-gov,221804,12th,8,Never-married,Prof-specialty,White,Male,0,0,30,Australia,<=50K,6665,1,16938.6,Debt Consolidation,18.9,0,0
18,Private,237688,12th,8,Never-married,Sales,White,Female,0,0,35,Australia,<=50K,6909,1,7374.48,Debt Consolidation,25.9,0,0
18,Private,222882,12th,8,Never-married,Adm-clerical,White,Male,0,0,40,Australia,<=50K,8499,1,17601.24,Debt Consolidation,24.8,0,0
19,Private,259292,12th,8,Never-married,Other-service,White,Male,0,0,16,Australia,<=50K,9293,1,6445.68,Debt Consolidation,19.7,0,0
19,Private,215094,12th,8,Never-married,Other-service,White,Male,0,1602,20,Australia,<=50K,1250,1,866.04,Debt Consolidation,21.6,0,0
19,Federal-gov,65934,12th,8,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,8542,1,3992.04,Other,19,0,0
19,Private,174174,12th,8,Never-married,Sales,White,Male,1055,0,40,Australia,<=50K,4172,1,3523.92,Other,11.6,0,0
20,Private,99999999,12th,8,Never-married,Other-service,White,Male,0,0,40,Australia,<=50K,7562,1,7922.88,Debt Consolidation,21.2,0,0
22,,99999999,12th,8,Never-married,,White,Male,0,0,30,Australia,<=50K,7903,1,0,Debt Consolidation,13.5,1,0
23,Private,321772,12th,8,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,9513,1,4279.32,Debt Consolidation,18.5,0,1
25,Private,255178,12th,8,Never-married,Machine-op-inspct,White,Male,0,1741,40,Australia,<=50K,1013,1,9499.68,Debt Consolidation,17.9,0,0
25,Private,155716,12th,8,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,8852,1,0,Debt Consolidation,26.8,0,0
31,Private,99044,12th,8,Never-married,Sales,White,Male,4650,0,50,Australia,<=50K,3228,1,13304.16,Debt Consolidation,11.4,1,0
36,,215600,12th,8,Never-married,,White,Male,0,0,35,Australia,<=50K,7110,1,9647.4,Debt Consolidation,26.2,1,0
36,Private,63118,12th,8,Never-married,Exec-managerial,White,Male,4650,0,50,Australia,<=50K,3223,1,3370.08,Debt Consolidation,20.4,0,0
54,State-gov,174372,12th,8,Never-married,Other-service,White,Male,4101,0,40,Australia,<=50K,3371,1,8983.8,Debt Consolidation,5.8,0,0
17,Private,99999999,HS-grad,9,Never-married,Other-service,White,Male,0,0,40,Australia,<=50K,7358,1,12961.92,Debt Consolidation,15,0,0
18,Private,269566,HS-grad,9,Never-married,Other-service,White,Female,0,0,8,Australia,<=50K,5825,1,3127.44,Debt Consolidation,8.4,0,0
18,,333080,HS-grad,9,Never-married,,White,Male,0,0,10,Australia,<=50K,6775,1,12794.04,Debt Consolidation,22.3,0,0
18,Private,206734,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,1719,15,Australia,<=50K,1103,1,11117.88,other,16.4,0,0
18,Private,99999999,HS-grad,9,Never-married,Sales,White,Female,0,0,15,Australia,<=50K,8304,1,16846.08,Debt Consolidation,10.1,0,0
18,Private,142120,HS-grad,9,Never-married,Other-service,White,Female,0,0,20,Australia,<=50K,5061,1,13022.88,Debt Consolidation,13.5,0,0
18,Private,267872,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,20,Australia,<=50K,9408,1,8950.44,Debt Consolidation,14.7,2,0
18,Private,455378,HS-grad,9,Never-married,Sales,White,Male,0,0,20,Australia,<=50K,9702,1,3543.72,Debt Consolidation,14.4,0,0
18,Private,162888,HS-grad,9,Never-married,Sales,White,Female,0,0,24,Australia,<=50K,6523,1,3924.48,Debt Consolidation,15.6,0,0
18,Private,313390,HS-grad,9,Never-married,Handlers-cleaners,White,Male,2176,0,25,Australia,<=50K,3991,1,8376,Debt Consolidation,10.3,0,0
18,Private,99999999,HS-grad,9,Never-married,Transport-moving,White,Male,1055,0,25,Australia,<=50K,4169,1,8352.12,Debt Consolidation,33.7,0,0
18,Private,99999999,HS-grad,9,Never-married,Sales,White,Female,0,0,28,Australia,<=50K,7456,1,5238.96,Debt Consolidation,34.6,0,0
18,Private,99999999,HS-grad,9,Never-married,Sales,White,Male,0,0,30,Australia,<=50K,4304,1,13379.4,Debt Consolidation,20.1,1,0
18,Private,556600,HS-grad,9,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,7164,1,19994.64,Debt Consolidation,15.3,0,1
18,Private,99999999,HS-grad,9,Never-married,Sales,White,Female,0,1721,40,Australia,<=50K,1089,1,4428.48,Debt Consolidation,10.8,0,0
18,Private,201058,HS-grad,9,Never-married,Sales,White,Female,0,0,40,Australia,<=50K,4426,1,1745.76,Debt Consolidation,26,0,0
18,Private,270248,HS-grad,9,Never-married,Sales,White,Female,0,0,40,Australia,<=50K,7749,1,5845.44,Debt Consolidation,10.9,0,0
18,Private,429176,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,Australia,<=50K,8431,1,5280.24,Debt Consolidation,12.1,0,0
18,Self-emp-not-inc,214940,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,40,Australia,<=50K,8436,1,14459.4,Debt Consolidation,19.6,0,1
18,Private,67166,HS-grad,9,Never-married,Other-service,White,Female,0,0,45,Australia,<=50K,5052,1,6226.8,Debt Consolidation,14.3,0,0
19,Private,425502,HS-grad,9,Never-married,Sales,White,Male,0,0,3,Australia,<=50K,6339,1,8222.52,Other,27.9,0,0
19,,99550,HS-grad,9,Never-married,,White,Female,1055,0,12,Australia,<=50K,4159,1,8681.04,Debt Consolidation,13.9,0,0
19,Private,408518,HS-grad,9,Never-married,Other-service,White,Female,0,0,14,Australia,<=50K,4786,1,15013.8,Buy a Car,17.4,0,0
19,Private,449196,HS-grad,9,Never-married,Other-service,White,Female,34095,0,20,Australia,<=50K,1683,1,5086.56,Debt Consolidation,17.1,0,0
19,Private,319550,HS-grad,9,Never-married,Sales,White,Female,0,0,20,Australia,<=50K,4840,1,16331.4,Debt Consolidation,19.5,1,0
19,Private,205392,HS-grad,9,Never-married,Other-service,White,Male,0,0,20,Australia,<=50K,7068,1,7933.2,Business Loan,12,0,0
19,Private,313720,HS-grad,9,Never-married,Sales,White,Female,0,0,20,Australia,<=50K,9047,1,0,Debt Consolidation,14.6,0,0
19,Private,99999999,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,30,Australia,<=50K,4993,1,15792.72,Debt Consolidation,16.1,0,0
19,,269918,HS-grad,9,Never-married,,White,Male,0,0,30,Australia,<=50K,5117,1,4451.52,Debt Consolidation,19.4,0,0
19,Private,172546,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,30,Australia,<=50K,6003,1,4611.96,Debt Consolidation,25.2,0,0
19,Private,766546,HS-grad,9,Never-married,Other-service,White,Male,0,0,30,Australia,<=50K,8157,1,7482.24,Buy House,13,0,0
19,Private,283734,HS-grad,9,Never-married,Other-service,White,Male,0,0,30,Australia,<=50K,8865,1,9574.44,other,34.3,0,0
19,Private,336072,HS-grad,9,Never-married,Adm-clerical,White,Male,0,2001,40,Australia,<=50K,320,1,11876.28,other,26.3,0,0
19,Private,43626,HS-grad,9,Never-married,Other-service,White,Female,0,1721,40,Australia,<=50K,1088,1,7653.6,moving,17.4,0,0
19,Private,534886,HS-grad,9,Never-married,Other-service,White,Female,0,1719,40,Australia,<=50K,1108,1,3882.6,Debt Consolidation,16.6,0,0
19,Private,99999999,HS-grad,9,Never-married,Handlers-cleaners,White,Male,2597,0,40,Australia,<=50K,3871,1,1295.04,Debt Consolidation,20.2,0,0
19,Private,329604,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,4254,1,5545.68,Debt Consolidation,12.2,0,0
19,Private,193776,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,Australia,<=50K,4567,1,14017.08,Debt Consolidation,16.8,0,0
19,,99999999,HS-grad,9,Never-married,,White,Female,0,0,40,Australia,<=50K,5182,1,8277.84,Debt Consolidation,12.8,0,0
19,Private,780934,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,5471,1,2237.28,Debt Consolidation,18.4,0,0
19,Private,98164,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,Australia,<=50K,6512,1,11629.56,Debt Consolidation,20,1,0
19,Local-gov,622072,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,8874,1,8304.6,Debt Consolidation,16.9,0,0
19,Private,490446,HS-grad,9,Never-married,Prof-specialty,White,Male,0,0,40,Australia,<=50K,8969,1,7528.56,Debt Consolidation,20.1,0,0
19,Private,761904,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,Australia,<=50K,9427,1,16504.56,Debt Consolidation,16.9,0,0
19,Private,432696,HS-grad,9,Never-married,Craft-repair,White,Female,0,0,40,Australia,<=50K,9539,1,7828.8,Debt Consolidation,11.1,0,0
19,Private,99999999,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,9999,1,18828.12,Debt Consolidation,15,0,0
19,Private,282106,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,42,Australia,<=50K,7692,1,14985.96,Debt Consolidation,10.1,0,0
19,Private,253836,HS-grad,9,Never-married,Transport-moving,White,Male,2176,0,45,Australia,<=50K,3997,1,9530.16,Debt Consolidation,15.6,0,0
19,Private,252450,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,45,Australia,<=50K,6022,1,5207.28,Debt Consolidation,32.1,0,0
19,Private,325380,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,45,Australia,<=50K,6485,1,16270.44,Medical Bills,20.2,0,0
19,Private,492910,HS-grad,9,Never-married,Sales,White,Male,4101,0,48,Australia,<=50K,3368,1,9397.44,Debt Consolidation,15.4,0,0
19,Private,538076,HS-grad,9,Never-married,Sales,White,Male,0,0,50,Australia,<=50K,5687,1,8302.68,Debt Consolidation,27.4,0,0
19,Private,225478,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,50,Australia,<=50K,7044,1,16019.4,Buy a Car,17.9,0,0
19,Private,159038,HS-grad,9,Never-married,Other-service,White,Female,0,0,50,Australia,<=50K,9974,1,10513.44,Debt Consolidation,15.3,0,0
20,Private,87824,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,10,Australia,<=50K,9878,1,9156.48,Debt Consolidation,34.5,0,0
20,Private,511874,HS-grad,9,Never-married,Other-service,White,Female,0,0,20,Australia,<=50K,5073,1,2617.32,Debt Consolidation,15.7,0,0
20,Private,99999999,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,20,Australia,<=50K,9264,1,3168.24,Debt Consolidation,15,3,0
20,Private,326172,HS-grad,9,Never-married,Other-service,White,Female,0,0,25,Australia,<=50K,6187,1,15378.24,Debt Consolidation,32.9,0,0
20,Self-emp-inc,99999999,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,30,Australia,<=50K,8139,1,5109.36,Debt Consolidation,16.9,0,0
20,Private,268048,HS-grad,9,Never-married,Sales,White,Male,0,0,30,Australia,<=50K,8664,1,7695,Debt Consolidation,14.4,0,0
20,Private,162338,HS-grad,9,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,9232,1,17923.32,Debt Consolidation,13.5,1,0
20,,246642,HS-grad,9,Never-married,,White,Female,0,0,35,Australia,<=50K,4574,1,14632.2,Home Improvements,24,0,0
20,Private,333586,HS-grad,9,Never-married,Other-service,White,Male,0,2001,40,Australia,<=50K,304,1,12683.16,Debt Consolidation,28.9,0,0
20,Private,328460,HS-grad,9,Never-married,Other-service,White,Male,0,2001,40,Australia,<=50K,309,1,2456.88,Debt Consolidation,20.9,0,0
20,Private,267608,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,1590,40,Australia,<=50K,1278,1,11427.96,Business Loan,9.9,0,0
20,Private,444928,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,5890,1,978.36,Home Improvements,20.4,1,0
20,Private,99999999,HS-grad,9,Never-married,Sales,White,Female,0,0,40,Australia,<=50K,6000,1,5730.84,Buy House,14.7,0,0
20,Private,435028,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,40,Australia,<=50K,6059,1,7078.92,Buy House,31,0,0
20,Private,429748,HS-grad,9,Never-married,Other-service,White,Male,0,0,40,Australia,<=50K,6572,1,0,Debt Consolidation,9.9,0,0
20,Private,56012,HS-grad,9,Never-married,Sales,White,Male,0,0,40,Australia,<=50K,7411,1,9851.4,Debt Consolidation,26.2,0,0
20,Private,371008,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,Australia,<=50K,7909,1,8466.6,other,22.5,0,0
20,Private,176066,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,40,Australia,<=50K,8163,1,12064.08,Home Improvements,16.5,0,0
20,Private,100056,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,8432,1,14615.4,Debt Consolidation,39.3,0,0
20,Private,327030,HS-grad,9,Never-married,Sales,White,Male,0,0,40,Australia,<=50K,8468,1,9855,Home Improvements,26.3,0,0
20,Private,223036,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,Australia,<=50K,8779,1,6342.84,other,20.2,0,0
20,Private,175340,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,9320,1,9016.2,Debt Consolidation,30.8,0,0
20,Private,99999999,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,43,Australia,<=50K,6532,1,16544.16,Debt Consolidation,29.8,0,0
20,Private,299728,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,43,Australia,<=50K,7207,1,13991.28,Debt Consolidation,20,0,0
20,Private,200310,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,45,Australia,<=50K,6297,1,0,Debt Consolidation,10.8,0,0
20,Private,221364,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,45,Australia,<=50K,6974,1,11391.72,Debt Consolidation,16.5,1,0
20,Self-emp-inc,61556,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,70,Australia,<=50K,9800,1,18119.04,Debt Consolidation,26.2,0,0
20,Self-emp-not-inc,33088,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,80,Australia,<=50K,5682,1,10285.8,other,21.1,0,0
21,Private,374550,HS-grad,9,Never-married,Other-service,White,Female,0,1719,16,Australia,<=50K,1102,1,10206.6,Home Improvements,14.5,0,0
21,Private,99999999,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,20,Australia,<=50K,7279,1,12817.32,Debt Consolidation,13.2,0,0
21,Private,264880,HS-grad,9,Never-married,Other-service,White,Female,1055,0,30,Australia,<=50K,4166,1,9367.92,Debt Consolidation,10.5,0,0
21,Private,99999999,HS-grad,9,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,5716,1,11813.28,moving,16.3,1,0
21,Private,559460,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,30,Australia,<=50K,8069,1,3864,Debt Consolidation,29.5,0,0
21,Private,260128,HS-grad,9,Never-married,Other-service,White,Male,0,0,35,Australia,<=50K,6586,1,6081.84,Debt Consolidation,20.7,0,0
21,Private,648978,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,35,Australia,<=50K,8206,1,2174.16,Debt Consolidation,25.2,1,0
21,Private,180026,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,36,Australia,<=50K,4709,1,19941,Debt Consolidation,32.5,1,0
21,Private,240240,HS-grad,9,Never-married,Craft-repair,White,Male,0,1504,40,Australia,<=50K,1378,1,10184.28,Debt Consolidation,35.1,0,0
21,Private,604670,HS-grad,9,Never-married,Sales,White,Female,4101,0,40,Australia,<=50K,3363,1,5224.8,Debt Consolidation,16.3,0,0
21,Private,207570,HS-grad,9,Never-married,Machine-op-inspct,White,Male,2176,0,40,Australia,<=50K,3992,1,5178.48,Debt Consolidation,11.2,0,0
21,Private,775632,HS-grad,9,Never-married,Craft-repair,White,Male,594,0,40,Australia,<=50K,4197,1,8485.32,Debt Consolidation,23.4,0,0
21,Private,323576,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,6978,1,6942,Debt Consolidation,31.6,0,0
21,,537922,HS-grad,9,Never-married,,White,Female,0,0,40,Australia,<=50K,7223,1,5801.4,Debt Consolidation,16.1,0,0
21,Private,464090,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,7863,1,5908.8,Debt Consolidation,20.9,1,1
21,Private,171974,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,Australia,<=50K,8283,1,0,Debt Consolidation,7,0,0
21,Private,83468,HS-grad,9,Never-married,Sales,White,Male,0,0,45,Australia,<=50K,8092,1,13799.28,Debt Consolidation,13.7,0,0
21,Private,244750,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,45,Australia,<=50K,9347,1,4046.16,Debt Consolidation,17.3,0,0
21,Private,353056,HS-grad,9,Never-married,Other-service,White,Female,0,0,50,Australia,<=50K,9566,1,10709.4,Debt Consolidation,15.4,1,0
21,Private,99999999,HS-grad,9,Never-married,Sales,White,Male,0,0,55,Australia,<=50K,8702,1,5839.8,Debt Consolidation,14.6,0,0
21,Private,32890,HS-grad,9,Never-married,Handlers-cleaners,White,Male,3325,0,60,Australia,<=50K,3585,1,3916.8,other,10.4,0,0
21,Private,356796,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,65,Australia,<=50K,6840,1,6717.96,other,17.2,0,0
,Private,559746,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,10,Australia,<=50K,9907,1,10011.84,Debt Consolidation,24,2,0
,Private,240944,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,16,Australia,<=50K,9770,1,0,Debt Consolidation,18,0,0
,Private,766546,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,20,Australia,<=50K,5602,1,10179.96,Buy House,13,0,0
,Self-emp-not-inc,488048,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,20,Australia,<=50K,6221,1,8297.04,Debt Consolidation,17,0,0
22,Private,220880,HS-grad,9,Never-married,Other-service,White,Female,0,0,24,Australia,<=50K,5414,1,8392.08,Other,20.5,0,0
22,Private,572748,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,35,Australia,<=50K,8000,1,13377.96,Debt Consolidation,27.6,0,1
22,Private,99999999,HS-grad,9,Never-married,Craft-repair,White,Male,2907,0,40,Australia,<=50K,3792,1,0,Debt Consolidation,23.8,0,0
22,Private,358050,HS-grad,9,Never-married,Sales,White,Female,2597,0,40,Australia,<=50K,3867,1,12338.04,Debt Consolidation,17,0,0
22,,99999999,HS-grad,9,Never-married,,White,Female,0,0,40,Australia,<=50K,6553,1,20420.28,Other,12.8,0,1
22,Private,776622,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,8006,1,20009.76,Debt Consolidation,21.6,0,0
22,Private,153406,HS-grad,9,Never-married,Other-service,White,Male,0,0,40,Australia,<=50K,8201,1,1055.4,Debt Consolidation,17.1,0,0
22,Private,261910,HS-grad,9,Never-married,Sales,White,Female,0,0,40,Australia,<=50K,8221,1,14211.72,Debt Consolidation,14.5,0,0
22,Private,110374,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,Australia,<=50K,8980,1,9681.36,Debt Consolidation,16.1,0,0
22,Private,99999999,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,9196,1,122.76,Debt Consolidation,26.5,1,0
22,Private,209264,HS-grad,9,Never-married,Prof-specialty,White,Female,0,0,40,Australia,<=50K,9705,1,13885.44,Debt Consolidation,18.3,0,0
22,Private,579920,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,41,Australia,<=50K,4335,1,0,Debt Consolidation,21.5,0,0
22,Private,596640,HS-grad,9,Never-married,Other-service,White,Female,0,0,45,Australia,<=50K,5852,1,16634.52,Debt Consolidation,17.5,0,0
22,Private,320474,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,70,Australia,<=50K,9549,1,0,other,20.5,0,1
23,Private,179014,HS-grad,9,Never-married,Other-service,White,Female,0,0,25,Australia,<=50K,4564,1,1103.4,Debt Consolidation,18.2,0,0
23,,610720,HS-grad,9,Never-married,,White,Male,0,0,30,Australia,<=50K,5993,1,7568.52,Debt Consolidation,17.7,0,0
23,Private,352660,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,Australia,<=50K,4438,1,977.04,Debt Consolidation,15.6,0,0
23,Private,445852,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,5569,1,13388.88,Debt Consolidation,15.9,1,0
23,Private,701316,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,5806,1,13719.72,Debt Consolidation,31.9,0,0
23,Private,172172,HS-grad,9,Never-married,Tech-support,White,Female,0,0,40,Australia,<=50K,6256,1,7735.44,other,14.7,0,0
23,Private,620004,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,6569,1,3336.96,Debt Consolidation,16,0,0
23,Private,305250,HS-grad,9,Never-married,Tech-support,White,Female,0,0,40,Australia,<=50K,7319,1,12176.76,Debt Consolidation,9.9,1,0
23,,329010,HS-grad,9,Never-married,,White,Male,0,0,40,Australia,<=50K,7340,1,8489.28,Debt Consolidation,15.4,1,0
23,Private,99999999,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,7852,1,4271.16,Debt Consolidation,18.6,0,0
23,Private,378994,HS-grad,9,Never-married,Sales,White,Male,0,0,40,Australia,<=50K,9175,1,5974.56,Debt Consolidation,14.6,0,0
23,Private,85822,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,9444,1,2680.32,other,22.7,0,0
23,Private,132572,HS-grad,9,Never-married,Sales,White,Male,0,0,40,Australia,<=50K,9637,1,15206.04,Debt Consolidation,24.7,0,0
23,Private,422972,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,45,Australia,<=50K,9103,1,7132.32,Debt Consolidation,19.4,0,0
23,Private,155914,HS-grad,9,Never-married,Sales,White,Male,0,1590,48,Australia,<=50K,1287,1,11980.32,Debt Consolidation,13.5,0,0
24,Private,421168,HS-grad,9,Never-married,Adm-clerical,White,Female,0,2001,37,Australia,<=50K,316,1,0,Debt Consolidation,19.7,0,0
24,Private,665192,HS-grad,9,Never-married,Sales,White,Male,0,0,38,Australia,<=50K,8077,1,5775.72,Debt Consolidation,17,0,0
24,Federal-gov,762388,HS-grad,9,Never-married,Adm-clerical,White,Female,0,1974,40,Australia,<=50K,533,1,0,Debt Consolidation,25.6,0,0
24,Private,173360,HS-grad,9,Never-married,Other-service,White,Female,0,1762,40,Australia,<=50K,994,1,18838.08,Debt Consolidation,22.5,0,0
24,Private,221364,HS-grad,9,Never-married,Other-service,White,Female,2174,0,40,Australia,<=50K,4032,1,10842.72,Debt Consolidation,10,0,0
24,Self-emp-not-inc,99999999,HS-grad,9,Never-married,Sales,White,Male,0,0,40,Australia,<=50K,4405,1,5567.16,Debt Consolidation,17.9,0,0
24,Federal-gov,99999999,HS-grad,9,Never-married,Armed-Forces,White,Male,0,0,40,Australia,<=50K,4610,1,7883.76,Debt Consolidation,18.3,0,0
24,Private,687808,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,4730,1,10339.68,Debt Consolidation,22.3,0,0
24,Private,109956,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,4765,1,13340.28,other,34.9,1,0
24,Private,169840,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,6614,1,3208.44,Debt Consolidation,25.7,0,0
24,Private,99999999,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,Australia,<=50K,6918,1,14643.72,Debt Consolidation,10.2,0,0
24,Private,156222,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,9164,1,745.32,Debt Consolidation,15,0,0
24,Private,483428,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,9633,1,5348.64,Debt Consolidation,15.6,0,0
24,Private,173140,HS-grad,9,Never-married,Sales,White,Female,0,0,40,Australia,<=50K,9804,1,10681.8,Debt Consolidation,16.5,0,0
24,Private,403832,HS-grad,9,Never-married,Sales,White,Male,0,0,45,Australia,<=50K,6063,1,18068.52,Debt Consolidation,18.5,0,0
24,Private,312180,HS-grad,9,Never-married,Craft-repair,White,Male,0,1408,50,Australia,<=50K,1447,1,1777.8,Debt Consolidation,17.8,0,0
24,Self-emp-not-inc,239514,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,50,Australia,<=50K,9829,1,13625.88,Debt Consolidation,25.3,0,0
25,Private,219450,HS-grad,9,Never-married,Other-service,White,Female,0,0,10,Australia,<=50K,7871,1,0,Debt Consolidation,9.7,0,0
25,Local-gov,331254,HS-grad,9,Never-married,Farming-fishing,White,Male,0,1719,16,Australia,<=50K,1115,1,6786.12,Debt Consolidation,17.5,0,0
25,Private,220682,HS-grad,9,Never-married,Other-service,White,Female,0,0,22,Australia,<=50K,7756,1,3883.2,other,34,1,0
25,Private,99999999,HS-grad,9,Never-married,Other-service,White,Female,0,0,25,Australia,<=50K,5517,1,14979.36,Debt Consolidation,11.7,0,0
25,Private,99999999,HS-grad,9,Never-married,Other-service,White,Male,0,0,30,Australia,<=50K,5228,1,0,Debt Consolidation,12.6,0,0
25,Private,222090,HS-grad,9,Never-married,Other-service,White,Male,0,0,30,Australia,<=50K,7517,1,6909,Debt Consolidation,23.7,1,0
25,Private,759440,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,30,Australia,<=50K,9769,1,8011.92,Debt Consolidation,15,0,0
25,Self-emp-not-inc,154704,HS-grad,9,Never-married,Other-service,White,Male,0,0,32,Australia,<=50K,7330,1,15505.92,Debt Consolidation,27.2,1,0
25,Self-emp-not-inc,252758,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,35,Australia,<=50K,4245,1,0,Debt Consolidation,14.5,2,0
25,Private,311366,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,35,Australia,<=50K,4271,1,10814.16,Debt Consolidation,16.3,1,0
25,Private,107118,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,35,Australia,<=50K,6862,1,5185.08,Debt Consolidation,15,1,0
25,Private,334664,HS-grad,9,Never-married,Sales,White,Male,0,1504,37,Australia,<=50K,1377,1,20583.84,Debt Consolidation,4.9,0,0
25,Private,125444,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,38,Australia,<=50K,9699,1,1720.56,Debt Consolidation,20.5,0,0
25,Private,258896,HS-grad,9,Never-married,Machine-op-inspct,White,Male,4416,0,40,Australia,<=50K,3274,1,10597.92,Debt Consolidation,24.8,0,0
25,Private,450252,HS-grad,9,Never-married,Machine-op-inspct,White,Female,2176,0,40,Australia,<=50K,4001,1,9026.64,Debt Consolidation,12.3,0,0
